vname,frame_no,flux_r,flux_g,flux_b,area_r,area_g,area_b,r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r_seq,g_seq,b_seq
auroramaxHD_20180421_480p.mp4,2624,1463.0,7811.0,9976054.0,1021,2288,158545,34,59,100,28,47,83,24,38,72,21,34,65,18,30,59,17,27,56,17,27,55,18,28,55,20,31,55,21,32,57,22,33,57,[34 28 24 21 18 17 17 18 20 21 22],[59 47 38 34 30 27 27 28 31 32 33],[100  83  72  65  59  56  55  55  55  57  57]
auroramaxHD_20180421_480p.mp4,2625,1950.0,5788.0,10008904.0,1307,1776,158370,33,61,102,29,47,83,25,39,73,22,34,65,19,30,59,17,27,56,18,27,55,18,29,55,21,31,56,21,32,57,22,33,56,[33 29 25 22 19 17 18 18 21 21 22],[61 47 39 34 30 27 27 29 31 32 33],[102  83  73  65  59  56  55  55  56  57  56]
auroramaxHD_20180421_480p.mp4,2626,3650.0,5765.0,10043091.0,1909,1427,157675,34,59,101,28,47,83,24,38,74,22,34,65,19,30,59,18,27,56,17,27,54,18,29,55,21,31,56,21,32,58,22,33,58,[34 28 24 22 19 18 17 18 21 21 22],[59 47 38 34 30 27 27 29 31 32 33],[101  83  74  65  59  56  54  55  56  58  58]
auroramaxHD_20180421_480p.mp4,2627,2830.0,4976.0,10094406.0,1487,1596,158291,34,61,102,28,47,83,25,39,74,22,34,66,19,30,60,17,28,56,17,27,55,18,29,55,21,30,57,21,33,58,22,33,58,[34 28 25 22 19 17 17 18 21 21 22],[61 47 39 34 30 28 27 29 30 33 33],[102  83  74  66  60  56  55  55  57  58  58]
auroramaxHD_20180421_480p.mp4,2628,2505.0,6315.0,10137161.0,1225,1844,158330,35,61,102,28,47,85,25,39,74,22,34,65,19,30,60,18,28,57,17,27,55,18,29,55,21,30,57,20,32,58,22,33,58,[35 28 25 22 19 18 17 18 21 20 22],[61 47 39 34 30 28 27 29 30 32 33],[102  85  74  65  60  57  55  55  57  58  58]
auroramaxHD_20180421_480p.mp4,2629,1958.0,5789.0,10171317.0,1214,1782,158417,35,62,102,29,47,85,25,39,74,22,34,65,20,30,60,17,28,57,17,27,56,17,28,56,20,30,57,20,33,59,22,33,58,[35 29 25 22 20 17 17 17 20 20 22],[62 47 39 34 30 28 27 28 30 33 33],[102  85  74  65  60  57  56  56  57  59  58]
auroramaxHD_20180421_480p.mp4,2630,1409.0,7929.0,10200070.0,1035,2270,158692,35,62,103,28,48,85,25,39,74,22,34,66,19,30,60,17,28,57,17,28,56,17,29,56,20,30,57,20,32,59,22,33,59,[35 28 25 22 19 17 17 17 20 20 22],[62 48 39 34 30 28 28 29 30 32 33],[103  85  74  66  60  57  56  56  57  59  59]
auroramaxHD_20180421_480p.mp4,2631,3450.0,4967.0,10243445.0,1737,1371,157952,35,63,102,28,48,86,25,40,74,21,34,66,19,30,61,18,28,57,18,27,56,17,28,56,20,31,57,20,33,59,22,33,59,[35 28 25 21 19 18 18 17 20 20 22],[63 48 40 34 30 28 27 28 31 33 33],[102  86  74  66  61  57  56  56  57  59  59]
auroramaxHD_20180421_480p.mp4,2632,2851.0,7052.0,10281612.0,1314,1847,157987,36,63,103,29,49,85,25,40,75,22,34,66,19,30,61,17,28,57,17,28,56,18,28,56,19,31,57,21,32,60,22,33,59,[36 29 25 22 19 17 17 18 19 21 22],[63 49 40 34 30 28 28 28 31 32 33],[103  85  75  66  61  57  56  56  57  60  59]
auroramaxHD_20180421_480p.mp4,2633,2199.0,7211.0,10328113.0,1236,2094,158403,36,63,104,29,49,86,25,40,75,22,34,67,19,30,61,17,29,58,17,28,57,18,28,56,19,31,58,21,32,60,22,33,59,[36 29 25 22 19 17 17 18 19 21 22],[63 49 40 34 30 29 28 28 31 32 33],[104  86  75  67  61  58  57  56  58  60  59]
auroramaxHD_20180421_480p.mp4,2634,2107.0,7274.0,10362851.0,1198,2044,158461,35,63,104,29,49,86,25,41,76,22,34,67,19,30,62,18,28,58,17,28,57,18,28,57,20,31,58,20,33,60,23,33,59,[35 29 25 22 19 18 17 18 20 20 23],[63 49 41 34 30 28 28 28 31 33 33],[104  86  76  67  62  58  57  57  58  60  59]
auroramaxHD_20180421_480p.mp4,2635,2534.0,4814.0,10406342.0,1485,1151,158186,34,62,105,29,49,86,25,41,76,22,34,67,19,31,61,18,28,58,18,28,57,18,28,57,19,30,58,20,33,60,23,34,60,[34 29 25 22 19 18 18 18 19 20 23],[62 49 41 34 31 28 28 28 30 33 34],[105  86  76  67  61  58  57  57  58  60  60]
auroramaxHD_20180421_480p.mp4,2636,1510.0,6196.0,10458897.0,889,1671,158584,33,61,103,28,49,86,24,41,76,22,35,67,18,31,62,18,29,59,17,29,57,17,30,57,18,32,59,21,34,60,22,34,61,[33 28 24 22 18 18 17 17 18 21 22],[61 49 41 35 31 29 29 30 32 34 34],[103  86  76  67  62  59  57  57  59  60  61]
auroramaxHD_20180421_480p.mp4,2637,1544.0,6429.0,10504602.0,969,1928,158785,33,62,105,29,49,87,24,42,77,22,35,67,19,31,62,18,29,59,18,29,57,17,29,57,18,32,58,20,34,61,22,34,61,[33 29 24 22 19 18 18 17 18 20 22],[62 49 42 35 31 29 29 29 32 34 34],[105  87  77  67  62  59  57  57  58  61  61]
auroramaxHD_20180421_480p.mp4,2638,1435.0,5504.0,10543323.0,824,1664,158789,33,61,105,28,49,88,24,41,77,22,35,68,19,31,63,18,29,59,18,28,58,17,30,57,18,32,59,20,34,61,22,34,61,[33 28 24 22 19 18 18 17 18 20 22],[61 49 41 35 31 29 28 30 32 34 34],[105  88  77  68  63  59  58  57  59  61  61]
auroramaxHD_20180421_480p.mp4,2639,2571.0,5313.0,10584256.0,1457,1419,158255,33,62,106,29,50,87,24,41,78,23,35,68,20,31,63,18,29,59,18,28,58,18,29,58,19,31,59,21,34,61,22,34,61,[33 29 24 23 20 18 18 18 19 21 22],[62 50 41 35 31 29 28 29 31 34 34],[106  87  78  68  63  59  58  58  59  61  61]
auroramaxHD_20180421_480p.mp4,2640,2151.0,7264.0,10639447.0,1287,1859,158310,33,62,105,29,50,89,24,42,78,22,36,69,20,31,64,18,29,60,18,29,58,18,30,58,19,32,59,20,34,62,22,34,61,[33 29 24 22 20 18 18 18 19 20 22],[62 50 42 36 31 29 29 30 32 34 34],[105  89  78  69  64  60  58  58  59  62  61]
auroramaxHD_20180421_480p.mp4,2641,2344.0,7540.0,10673608.0,1302,1957,158373,33,62,106,28,50,89,25,42,77,22,36,69,20,32,64,18,29,60,18,29,58,18,30,58,19,31,59,21,34,61,22,34,62,[33 28 25 22 20 18 18 18 19 21 22],[62 50 42 36 32 29 29 30 31 34 34],[106  89  77  69  64  60  58  58  59  61  62]
auroramaxHD_20180421_480p.mp4,2642,1921.0,6228.0,10720751.0,1087,1849,158638,33,62,107,28,50,89,25,41,78,22,36,69,20,32,64,19,30,60,19,29,59,18,30,58,19,32,59,22,34,62,23,35,62,[33 28 25 22 20 19 19 18 19 22 23],[62 50 41 36 32 30 29 30 32 34 35],[107  89  78  69  64  60  59  58  59  62  62]
auroramaxHD_20180421_480p.mp4,2643,3581.0,4186.0,10788833.0,1542,1189,158108,34,63,107,28,50,90,25,42,78,22,36,70,21,32,64,19,30,61,19,29,59,18,30,59,19,31,60,21,34,62,22,35,63,[34 28 25 22 21 19 19 18 19 21 22],[63 50 42 36 32 30 29 30 31 34 35],[107  90  78  70  64  61  59  59  60  62  63]
auroramaxHD_20180421_480p.mp4,2644,1622.0,6056.0,10820839.0,888,1887,158629,33,63,108,28,50,91,24,41,79,22,36,70,21,32,65,18,30,61,18,29,59,18,30,59,19,32,61,22,34,62,23,35,63,[33 28 24 22 21 18 18 18 19 22 23],[63 50 41 36 32 30 29 30 32 34 35],[108  91  79  70  65  61  59  59  61  62  63]
auroramaxHD_20180421_480p.mp4,2645,1659.0,8108.0,10861916.0,987,2248,158591,34,65,108,27,50,91,24,43,80,22,37,70,20,32,65,19,30,61,18,29,59,18,31,59,19,32,61,22,35,63,23,35,64,[34 27 24 22 20 19 18 18 19 22 23],[65 50 43 37 32 30 29 31 32 35 35],[108  91  80  70  65  61  59  59  61  63  64]
auroramaxHD_20180421_480p.mp4,2646,2944.0,4968.0,10905715.0,1320,1684,158414,34,63,108,28,50,91,25,42,79,22,36,70,21,33,65,19,31,62,19,30,60,18,31,59,20,33,61,22,35,63,23,36,64,[34 28 25 22 21 19 19 18 20 22 23],[63 50 42 36 33 31 30 31 33 35 36],[108  91  79  70  65  62  60  59  61  63  64]
auroramaxHD_20180421_480p.mp4,2647,1766.0,5848.0,10951792.0,1018,1812,158663,34,64,108,28,50,92,25,42,79,22,37,70,21,33,66,20,31,62,18,29,60,19,30,59,20,33,61,22,35,63,23,36,64,[34 28 25 22 21 20 18 19 20 22 23],[64 50 42 37 33 31 29 30 33 35 36],[108  92  79  70  66  62  60  59  61  63  64]
auroramaxHD_20180421_480p.mp4,2648,2000.0,5943.0,10996681.0,1212,1632,158451,34,64,109,28,49,92,25,43,80,22,37,71,21,33,65,19,31,62,19,29,60,19,30,60,21,32,62,22,35,64,23,36,64,[34 28 25 22 21 19 19 19 21 22 23],[64 49 43 37 33 31 29 30 32 35 36],[109  92  80  71  65  62  60  60  62  64  64]
auroramaxHD_20180421_480p.mp4,2649,1538.0,8451.0,11025867.0,987,2083,158590,34,65,109,28,50,92,24,43,80,22,37,71,21,33,65,20,31,62,19,30,60,19,30,60,20,33,62,22,35,64,24,37,64,[34 28 24 22 21 20 19 19 20 22 24],[65 50 43 37 33 31 30 30 33 35 37],[109  92  80  71  65  62  60  60  62  64  64]
auroramaxHD_20180421_480p.mp4,2650,1573.0,5914.0,11118500.0,950,1795,158591,33,65,110,28,51,92,24,43,80,22,37,71,21,34,67,19,31,62,18,30,61,18,31,61,20,33,62,22,36,64,23,37,64,[33 28 24 22 21 19 18 18 20 22 23],[65 51 43 37 34 31 30 31 33 36 37],[110  92  80  71  67  62  61  61  62  64  64]
auroramaxHD_20180421_480p.mp4,2651,1515.0,6816.0,11125990.0,947,1810,158630,34,64,110,27,51,92,24,43,80,22,37,72,21,33,66,19,32,62,18,30,61,18,31,61,20,33,62,23,36,64,23,36,64,[34 27 24 22 21 19 18 18 20 23 23],[64 51 43 37 33 32 30 31 33 36 36],[110  92  80  72  66  62  61  61  62  64  64]
auroramaxHD_20180421_480p.mp4,2652,1735.0,5587.0,11175279.0,1022,1687,158662,33,65,110,28,50,94,24,43,80,22,37,71,20,34,66,19,32,63,18,31,62,19,30,61,20,33,63,22,36,65,23,37,65,[33 28 24 22 20 19 18 19 20 22 23],[65 50 43 37 34 32 31 30 33 36 37],[110  94  80  71  66  63  62  61  63  65  65]
auroramaxHD_20180421_480p.mp4,2653,2337.0,4832.0,11222705.0,1290,1306,158315,34,65,111,28,51,94,25,43,81,23,37,72,21,34,67,19,31,63,18,31,62,19,31,61,20,33,63,22,36,65,24,37,65,[34 28 25 23 21 19 18 19 20 22 24],[65 51 43 37 34 31 31 31 33 36 37],[111  94  81  72  67  63  62  61  63  65  65]
auroramaxHD_20180421_480p.mp4,2654,1730.0,4876.0,11274773.0,1019,1595,158637,34,65,111,28,51,94,25,43,81,23,38,72,21,34,68,19,32,63,18,31,62,19,31,61,21,33,63,23,36,65,24,37,66,[34 28 25 23 21 19 18 19 21 23 24],[65 51 43 38 34 32 31 31 33 36 37],[111  94  81  72  68  63  62  61  63  65  66]
auroramaxHD_20180421_480p.mp4,2655,1961.0,4298.0,11323709.0,1184,1163,158343,35,65,111,28,51,94,25,43,82,23,38,73,21,34,67,19,31,63,19,31,62,19,31,62,20,33,63,23,35,66,24,37,66,[35 28 25 23 21 19 19 19 20 23 24],[65 51 43 38 34 31 31 31 33 35 37],[111  94  82  73  67  63  62  62  63  66  66]
auroramaxHD_20180421_480p.mp4,2656,1923.0,5048.0,11354108.0,1135,1606,158452,34,65,112,29,51,95,25,44,82,23,38,73,21,34,68,19,31,63,18,31,62,19,31,62,20,33,63,24,35,65,24,37,66,[34 29 25 23 21 19 18 19 20 24 24],[65 51 44 38 34 31 31 31 33 35 37],[112  95  82  73  68  63  62  62  63  65  66]
auroramaxHD_20180421_480p.mp4,2657,2093.0,6143.0,11389072.0,1202,1580,158344,35,66,113,29,51,95,25,44,82,24,38,73,22,34,68,19,31,64,18,31,62,19,31,62,20,33,64,24,36,66,24,36,66,[35 29 25 24 22 19 18 19 20 24 24],[66 51 44 38 34 31 31 31 33 36 36],[113  95  82  73  68  64  62  62  64  66  66]
auroramaxHD_20180421_480p.mp4,2658,1556.0,5828.0,11443438.0,959,1742,158731,33,65,113,29,51,95,25,44,82,23,39,74,21,34,68,19,32,64,19,31,62,18,32,62,20,33,64,22,36,66,22,37,67,[33 29 25 23 21 19 19 18 20 22 22],[65 51 44 39 34 32 31 32 33 36 37],[113  95  82  74  68  64  62  62  64  66  67]
auroramaxHD_20180421_480p.mp4,2659,1533.0,5461.0,11491273.0,939,1658,158662,34,66,112,29,51,96,25,43,83,23,39,74,20,35,68,19,32,64,19,31,62,18,32,62,19,33,64,23,36,66,24,36,67,[34 29 25 23 20 19 19 18 19 23 24],[66 51 43 39 35 32 31 32 33 36 36],[112  96  83  74  68  64  62  62  64  66  67]
auroramaxHD_20180421_480p.mp4,2660,1851.0,4514.0,11530446.0,1190,1377,158527,34,66,112,29,52,96,25,44,85,23,39,75,21,35,68,19,32,64,18,31,62,19,32,63,20,33,64,23,37,66,24,37,67,[34 29 25 23 21 19 18 19 20 23 24],[66 52 44 39 35 32 31 32 33 37 37],[112  96  85  75  68  64  62  63  64  66  67]
auroramaxHD_20180421_480p.mp4,2661,1507.0,7248.0,11577360.0,968,1980,158702,34,66,114,29,52,96,25,44,83,23,39,75,20,35,69,19,32,65,18,31,63,18,31,63,20,32,64,23,37,67,23,37,67,[34 29 25 23 20 19 18 18 20 23 23],[66 52 44 39 35 32 31 31 32 37 37],[114  96  83  75  69  65  63  63  64  67  67]
auroramaxHD_20180421_480p.mp4,2662,1640.0,4655.0,11627474.0,1014,1442,158598,34,66,115,28,52,97,25,44,86,23,39,75,20,35,69,19,32,66,18,31,63,19,31,63,20,33,65,23,37,68,23,38,68,[34 28 25 23 20 19 18 19 20 23 23],[66 52 44 39 35 32 31 31 33 37 38],[115  97  86  75  69  66  63  63  65  68  68]
auroramaxHD_20180421_480p.mp4,2663,1577.0,4998.0,11665013.0,990,1472,158675,34,67,115,29,53,97,26,43,86,23,39,76,21,35,69,20,32,66,19,30,63,19,31,63,20,32,65,24,37,67,23,38,68,[34 29 26 23 21 20 19 19 20 24 23],[67 53 43 39 35 32 30 31 32 37 38],[115  97  86  76  69  66  63  63  65  67  68]
auroramaxHD_20180421_480p.mp4,2664,2217.0,5095.0,11720897.0,1200,1617,158521,35,67,116,29,52,97,25,44,86,23,39,76,21,35,69,20,32,66,19,31,63,19,31,64,20,32,65,23,37,68,23,38,68,[35 29 25 23 21 20 19 19 20 23 23],[67 52 44 39 35 32 31 31 32 37 38],[116  97  86  76  69  66  63  64  65  68  68]
auroramaxHD_20180421_480p.mp4,2665,1943.0,5130.0,11787323.0,1209,1342,158452,35,67,115,29,52,98,25,44,86,23,39,76,22,36,70,20,32,66,19,31,64,19,31,65,20,32,66,23,37,68,24,37,68,[35 29 25 23 22 20 19 19 20 23 24],[67 52 44 39 36 32 31 31 32 37 37],[115  98  86  76  70  66  64  65  66  68  68]
auroramaxHD_20180421_480p.mp4,2666,2586.0,5169.0,11816780.0,1176,1539,158440,35,67,117,29,52,98,25,43,86,23,39,77,21,35,70,20,32,66,19,31,64,19,31,65,20,32,66,23,37,68,23,38,68,[35 29 25 23 21 20 19 19 20 23 23],[67 52 43 39 35 32 31 31 32 37 38],[117  98  86  77  70  66  64  65  66  68  68]
auroramaxHD_20180421_480p.mp4,2667,2154.0,6708.0,11867430.0,1201,1674,158388,35,67,118,29,52,98,25,43,87,23,39,77,21,36,71,20,33,67,19,31,65,19,31,65,20,33,66,23,37,68,24,38,68,[35 29 25 23 21 20 19 19 20 23 24],[67 52 43 39 36 33 31 31 33 37 38],[118  98  87  77  71  67  65  65  66  68  68]
auroramaxHD_20180421_480p.mp4,2668,1608.0,5801.0,11929610.0,1014,1606,158648,34,68,119,28,54,98,24,45,88,23,39,77,21,36,71,19,33,67,19,32,65,20,31,65,20,33,67,23,37,68,23,38,68,[34 28 24 23 21 19 19 20 20 23 23],[68 54 45 39 36 33 32 31 33 37 38],[119  98  88  77  71  67  65  65  67  68  68]
auroramaxHD_20180421_480p.mp4,2669,1601.0,7651.0,11966268.0,999,1965,158618,36,68,118,29,53,99,26,44,87,23,39,77,21,36,71,20,33,67,19,32,65,19,32,65,20,33,66,23,37,69,23,38,69,[36 29 26 23 21 20 19 19 20 23 23],[68 53 44 39 36 33 32 32 33 37 38],[118  99  87  77  71  67  65  65  66  69  69]
auroramaxHD_20180421_480p.mp4,2670,1657.0,5661.0,12029872.0,1031,1523,158599,36,68,119,28,54,99,24,44,88,23,39,77,21,36,71,19,33,67,19,32,65,19,33,66,20,34,66,22,37,69,24,39,69,[36 28 24 23 21 19 19 19 20 22 24],[68 54 44 39 36 33 32 33 34 37 39],[119  99  88  77  71  67  65  66  66  69  69]
auroramaxHD_20180421_480p.mp4,2671,1514.0,4379.0,12069667.0,962,1248,158690,35,69,120,28,54,100,24,45,90,23,39,77,21,36,72,19,33,67,18,32,66,20,32,66,20,33,67,22,37,70,23,39,69,[35 28 24 23 21 19 18 20 20 22 23],[69 54 45 39 36 33 32 32 33 37 39],[120 100  90  77  72  67  66  66  67  70  69]
auroramaxHD_20180421_480p.mp4,2672,2000.0,4793.0,12129105.0,1213,1206,158527,35,68,121,29,54,100,25,45,89,23,39,78,21,36,72,19,33,68,20,33,67,20,33,66,20,34,67,22,37,70,24,39,69,[35 29 25 23 21 19 20 20 20 22 24],[68 54 45 39 36 33 33 33 34 37 39],[121 100  89  78  72  68  67  66  67  70  69]
auroramaxHD_20180421_480p.mp4,2673,2271.0,5895.0,12178293.0,1215,1452,158450,37,68,120,29,55,101,25,45,89,22,39,77,21,36,73,20,33,68,19,33,67,20,33,67,20,34,68,23,37,70,24,39,71,[37 29 25 22 21 20 19 20 20 23 24],[68 55 45 39 36 33 33 33 34 37 39],[120 101  89  77  73  68  67  67  68  70  71]
auroramaxHD_20180421_480p.mp4,2674,2201.0,5126.0,12230573.0,1060,1485,158685,36,69,120,29,55,101,25,45,90,22,39,79,21,36,73,20,34,68,19,33,67,19,33,67,20,34,68,22,37,70,24,39,70,[36 29 25 22 21 20 19 19 20 22 24],[69 55 45 39 36 34 33 33 34 37 39],[120 101  90  79  73  68  67  67  68  70  70]
auroramaxHD_20180421_480p.mp4,2675,3161.0,3078.0,12273603.0,1340,927,158316,37,70,120,29,55,101,25,45,91,23,39,79,22,36,73,20,34,68,20,33,67,20,33,67,21,34,68,22,37,71,24,39,72,[37 29 25 23 22 20 20 20 21 22 24],[70 55 45 39 36 34 33 33 34 37 39],[120 101  91  79  73  68  67  67  68  71  72]
auroramaxHD_20180421_480p.mp4,2676,2049.0,3514.0,12338183.0,1104,1026,158582,37,69,120,29,55,102,24,46,91,23,39,80,21,36,73,20,34,69,20,33,67,20,33,67,20,34,69,22,36,71,24,40,72,[37 29 24 23 21 20 20 20 20 22 24],[69 55 46 39 36 34 33 33 34 36 40],[120 102  91  80  73  69  67  67  69  71  72]
auroramaxHD_20180421_480p.mp4,2677,1632.0,4527.0,12419843.0,998,1113,158695,38,71,122,30,55,102,26,46,92,23,39,81,21,37,74,20,34,70,20,33,67,20,34,68,21,34,69,23,37,71,25,40,72,[38 30 26 23 21 20 20 20 21 23 25],[71 55 46 39 37 34 33 34 34 37 40],[122 102  92  81  74  70  67  68  69  71  72]
auroramaxHD_20180421_480p.mp4,2678,1613.0,5721.0,12454516.0,964,1443,158735,38,71,123,29,55,103,25,47,92,23,40,80,21,37,74,20,34,70,20,33,67,20,33,68,20,34,69,22,37,71,24,40,72,[38 29 25 23 21 20 20 20 20 22 24],[71 55 47 40 37 34 33 33 34 37 40],[123 103  92  80  74  70  67  68  69  71  72]
auroramaxHD_20180421_480p.mp4,2679,1367.0,4274.0,12507327.0,833,1066,158770,38,71,122,29,56,103,25,47,92,23,39,81,21,36,74,20,35,70,21,34,68,20,33,68,20,34,70,22,37,72,24,40,73,[38 29 25 23 21 20 21 20 20 22 24],[71 56 47 39 36 35 34 33 34 37 40],[122 103  92  81  74  70  68  68  70  72  73]
auroramaxHD_20180421_480p.mp4,2680,1530.0,3987.0,12607370.0,1003,1052,158768,39,72,123,30,55,103,26,47,93,24,40,81,22,37,75,21,35,71,21,34,68,20,34,69,20,35,70,22,38,72,25,40,73,[39 30 26 24 22 21 21 20 20 22 25],[72 55 47 40 37 35 34 34 35 38 40],[123 103  93  81  75  71  68  69  70  72  73]
auroramaxHD_20180421_480p.mp4,2681,1700.0,3535.0,12665588.0,935,922,158731,39,73,123,30,55,104,25,47,92,23,40,83,22,37,75,21,35,72,21,34,69,19,34,70,20,35,70,23,38,73,24,40,73,[39 30 25 23 22 21 21 19 20 23 24],[73 55 47 40 37 35 34 34 35 38 40],[123 104  92  83  75  72  69  70  70  73  73]
auroramaxHD_20180421_480p.mp4,2682,1823.0,4222.0,12684075.0,988,1133,158722,39,73,123,31,57,104,26,47,93,23,40,83,21,37,75,21,36,71,20,34,69,20,34,70,21,35,70,23,38,73,25,41,73,[39 31 26 23 21 21 20 20 21 23 25],[73 57 47 40 37 36 34 34 35 38 41],[123 104  93  83  75  71  69  70  70  73  73]
auroramaxHD_20180421_480p.mp4,2683,2262.0,5704.0,12734703.0,1214,1245,158383,40,74,124,32,57,105,26,48,94,24,40,83,22,37,75,21,36,72,20,35,69,20,35,70,20,35,71,23,38,73,25,41,74,[40 32 26 24 22 21 20 20 20 23 25],[74 57 48 40 37 36 35 35 35 38 41],[124 105  94  83  75  72  69  70  71  73  74]
auroramaxHD_20180421_480p.mp4,2684,1778.0,5206.0,12795616.0,997,1365,158695,39,74,125,31,57,105,26,49,94,23,41,84,22,37,75,21,36,72,21,35,69,19,34,70,20,35,70,22,38,73,25,41,74,[39 31 26 23 22 21 21 19 20 22 25],[74 57 49 41 37 36 35 34 35 38 41],[125 105  94  84  75  72  69  70  70  73  74]
auroramaxHD_20180421_480p.mp4,2685,1895.0,4681.0,12840932.0,1046,1276,158572,41,75,125,32,57,106,27,48,94,24,40,84,22,37,75,21,35,72,21,35,69,20,35,70,20,36,72,23,38,73,25,41,74,[41 32 27 24 22 21 21 20 20 23 25],[75 57 48 40 37 35 35 35 36 38 41],[125 106  94  84  75  72  69  70  72  73  74]
auroramaxHD_20180421_480p.mp4,2686,1984.0,4354.0,12901631.0,1032,1287,158715,40,75,126,32,58,106,27,49,94,24,41,84,22,37,76,21,36,72,21,35,70,20,35,71,21,36,72,23,39,74,26,41,75,[40 32 27 24 22 21 21 20 21 23 26],[75 58 49 41 37 36 35 35 36 39 41],[126 106  94  84  76  72  70  71  72  74  75]
auroramaxHD_20180421_480p.mp4,2687,2128.0,3140.0,12978490.0,1072,919,158663,42,75,126,33,58,107,27,50,95,24,41,85,22,37,76,21,36,73,21,35,70,20,35,71,20,36,72,23,38,75,26,41,74,[42 33 27 24 22 21 21 20 20 23 26],[75 58 50 41 37 36 35 35 36 38 41],[126 107  95  85  76  73  70  71  72  75  74]
auroramaxHD_20180421_480p.mp4,2688,2412.0,4630.0,13004139.0,1112,1289,158625,42,76,126,32,58,107,27,50,96,25,42,85,22,38,77,21,36,73,20,35,71,20,35,72,21,36,72,24,39,74,25,42,75,[42 32 27 25 22 21 20 20 21 24 25],[76 58 50 42 38 36 35 35 36 39 42],[126 107  96  85  77  73  71  72  72  74  75]
auroramaxHD_20180421_480p.mp4,2689,2628.0,3526.0,13055335.0,1260,971,158389,42,76,128,32,58,107,28,50,97,25,42,86,23,37,77,21,36,73,20,35,72,20,35,71,21,36,73,24,39,75,25,41,76,[42 32 28 25 23 21 20 20 21 24 25],[76 58 50 42 37 36 35 35 36 39 41],[128 107  97  86  77  73  72  71  73  75  76]
auroramaxHD_20180421_480p.mp4,2690,1813.0,4729.0,13107430.0,1016,1228,158656,42,76,127,32,58,108,28,50,97,25,43,86,23,38,77,21,36,73,20,35,72,20,35,72,21,36,73,23,38,75,26,42,76,[42 32 28 25 23 21 20 20 21 23 26],[76 58 50 43 38 36 35 35 36 38 42],[127 108  97  86  77  73  72  72  73  75  76]
auroramaxHD_20180421_480p.mp4,2691,2471.0,4146.0,13147405.0,1301,831,158372,42,77,129,33,58,108,28,50,97,25,43,86,23,38,78,21,36,74,21,35,72,20,35,72,21,36,73,24,39,75,26,42,76,[42 33 28 25 23 21 21 20 21 24 26],[77 58 50 43 38 36 35 35 36 39 42],[129 108  97  86  78  74  72  72  73  75  76]
auroramaxHD_20180421_480p.mp4,2692,1713.0,3217.0,13227852.0,1004,931,158731,42,76,129,32,58,109,27,50,98,24,45,87,23,39,78,21,36,74,20,35,73,19,35,72,21,36,73,23,39,75,26,42,77,[42 32 27 24 23 21 20 19 21 23 26],[76 58 50 45 39 36 35 35 36 39 42],[129 109  98  87  78  74  73  72  73  75  77]
auroramaxHD_20180421_480p.mp4,2693,1669.0,3315.0,13266185.0,1037,1015,158724,42,77,130,32,59,108,27,50,98,23,44,87,23,39,79,21,36,74,21,35,72,20,36,73,22,37,74,24,39,76,26,43,77,[42 32 27 23 23 21 21 20 22 24 26],[77 59 50 44 39 36 35 36 37 39 43],[130 108  98  87  79  74  72  73  74  76  77]
auroramaxHD_20180421_480p.mp4,2694,1728.0,2207.0,13351077.0,990,743,158679,41,78,130,31,59,110,26,51,98,23,44,89,22,39,80,21,37,74,21,36,73,20,36,73,21,36,74,23,39,76,26,42,77,[41 31 26 23 22 21 21 20 21 23 26],[78 59 51 44 39 37 36 36 36 39 42],[130 110  98  89  80  74  73  73  74  76  77]
auroramaxHD_20180421_480p.mp4,2695,2894.0,3012.0,13386394.0,1139,818,158493,42,77,131,32,59,109,27,50,98,24,44,89,24,39,80,22,37,75,21,36,73,21,36,73,22,36,74,24,39,77,27,43,77,[42 32 27 24 24 22 21 21 22 24 27],[77 59 50 44 39 37 36 36 36 39 43],[131 109  98  89  80  75  73  73  74  77  77]
auroramaxHD_20180421_480p.mp4,2696,1670.0,2042.0,13456614.0,1034,711,158700,43,77,131,32,59,110,26,52,99,24,44,89,23,39,80,21,36,76,21,36,74,21,36,73,21,37,74,23,40,77,26,42,78,[43 32 26 24 23 21 21 21 21 23 26],[77 59 52 44 39 36 36 36 37 40 42],[131 110  99  89  80  76  74  73  74  77  78]
auroramaxHD_20180421_480p.mp4,2697,2238.0,4415.0,13509904.0,1008,1062,158666,41,79,132,31,60,111,26,53,99,24,44,89,23,40,80,22,37,76,21,36,74,22,37,74,22,37,75,23,40,77,26,43,78,[41 31 26 24 23 22 21 22 22 23 26],[79 60 53 44 40 37 36 37 37 40 43],[132 111  99  89  80  76  74  74  75  77  78]
auroramaxHD_20180421_480p.mp4,2698,1748.0,1959.0,13564788.0,1035,707,158755,42,79,132,32,60,111,27,53,99,25,45,88,24,40,81,22,38,76,22,37,74,22,38,75,22,37,75,24,40,78,27,43,79,[42 32 27 25 24 22 22 22 22 24 27],[79 60 53 45 40 38 37 38 37 40 43],[132 111  99  88  81  76  74  75  75  78  79]
